comment,label,rate
Shop quá nhi?t tình.,POS,5
Vai day.,POS,4
V?i quá ??p.,POS,5
Hic tr?i ?i ch?a bao gi? th?y shop nào mà ?óng gói s?n ph?m nh? v?y!,NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Shop ph?c v? r?t t?t Th?i gian giao hàng r?t R?t ?áng ti?n.,POS,5
V?i s? ti?n này s?n ph?m ?n.,POS,4
San ph?m ?óng gói k?.,POS,4
R?t ?ng ý vs s?n ph?m shop 5sao.,POS,5
Shop ph?c v? r?t t?t nv rat nhiet tinh.,POS,5
??i hàng h?i lâu nh?ng mà ch? ch? shop d? th??ng quá nè ????.,POS,4
Ch?t l??ng tam d??c.,NEU,3
Có m?i cái áo shop b?c rõ c?n th?n ??.,POS,4
K ?a?ng câ?y chi? ?i.,NEG,1
Kh?n này ?âu có rút n??c.,NEG,1
"H?p không hoàn ch?nh , n?p b? m?t quay.",NEG,2
T?t ???c nh?nc màu h?i c?.,NEU,3
R?t không ?áng ti?n.,NEG,1
R?t ?áng ti?n.,POS,5
Shop ph?c v? khá t?t Ch?t l??ng s?n ph?m t?m ???c ?óng gói s?n ph?m ch?c ch?n Th?i gian giao hàng nhanh.,POS,5
Giao h?i ch?m nh?ng ch?t l??ng ok.,POS,4
Màu áo k gi?ng trên ?nh.,NEG,2
"Áo m?ng l? áo ng?c bên r?t rõ ,nh?ng bù l?i v?i tr?n tru.",NEU,3
S?n ph?m c?ng r?t khó s? d?ng.,NEG,1
Gi?t xong nh?n quá.,NEG,2
??m b?o i hình luon .,POS,5
"S?n ph?m r?t ok , lúc ??t hàng không ngh? giao v?y luôn ??.",POS,5
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,5
Ch?t li?u m?ng nhão.,NEG,1
"Áo ??p, v?i ??p nh? hình, Ch?t l??ng s?n ph?m tuy?t v?i.",POS,5
V?i x?u.,NEG,1
"qu?n có mùi hôi và màu kinh kh?ng, ngh? gi?t màu mà khô r?i m?qc vô chà là ?en sì, t?.",NEG,1
Nh? l?n.,NEG,1
"S?n ph?m v?a ti?n, mùi th?m và gi? n?p t?t.",POS,5
Sp t?t l?m ?.,POS,5
"v?i giá thì ?n nh?ng ???ng may x?u, ch? lòi ngoài.",NEG,1
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t.ung y v? sp.,POS,5
??p h?n mong ??i.,POS,5
dây th?t giày x?u..mong shop l?i....,NEG,1
"Mình mua màu ?en mà giao màu da , h?i bu?n tí.",NEG,2
T?t v? m?i m?t.,POS,5
"Màu ??p, v?i ??p, ng?n v?i hình.",NEU,3
Set áo len màu nâu ??t này form tôn dáng r?t xinh!,POS,4
"Riêng nivea n? ko có h?p còn b? qu?n 1 b?ng keo xung quanh mi?ng nhìn m?t th?m m?, sx t2/2018.",NEG,1
Áo r?t ??p ??.,POS,5
Ok.,NEU,3
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Ch?t l??ng s?n ph?m tuy?t v?i R?t ?áng ti?n R?t ?áng ti?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,5
"Áo s? Mi trên hình thì th?y tà dài, tr??c ng?n, có ph?n x? khá xinh nh?ng nh?n v? hàng k gi?ng, K có x?, trc 1 ???ng, ch?t dày d?n nh?ng d? nh?n l?m.",NEG,2
SP ?ng ý.,POS,5
Shop ?óng gói sp r?t k? và dùng h?p gi?y siêu ciu. ??.,POS,5
Váy ??p y hình.,POS,4
Á r?t ??p luôn í.,POS,5
?? ??p laqms luôn ?.,POS,5
??p .,POS,4
"Ch?t len ko quá m?ng, len khá m?m.",POS,4
"V?i h?i m?ng, may ch?a ???c k? l?m!",NEG,2
"Th?i gian giao hàng ch?m ,Ch?t l??ng s?n ph?m kém.",NEG,1
Shop giao hàng h?i lâu.,NEG,2
M?c lên ??p l?m shop nha!,POS,5
Tránh shop này nhé các b?n.,NEG,1
"Shop ph?c v? r?t t?t ,R?t ?áng ti?n ,?óng gói s?n ph?m r?t ??p và ch?c ch?n.áo ??p.",POS,5
Áo ??p dã man luôn.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n H?i ít thun màu ??p Shop ph?c v? r?t t?t S? ?ng h? shop.,POS,5
Ch?t l??ng sp ok.,POS,4
V?i h?i m?ng nh?ng h?p vs giá ti?n.,NEU,3
Ch?c e ch?a dám ??t hàng n?a.,NEG,1
Mình ??t hàng sh bé trai 17kg mà nh?n dc hàng m? m?c th? nh? ?? bé 1 tu?i v?y th?t v?ng ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,NEG,1
Nói là m ?ng!,POS,5
"Túi xách ???ng may c?n th?na, khoá và dây ?eo ch?c ch?n.",POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,5
Áo r?t ??p ch?t c?ng ??p s? ?ng h? shop dài dài.,POS,5
Giao hàng nhà vc h?i lâu.,NEG,2
M?c r?t ok.,POS,4
Len m?c h?i b? xót và khá m?ng .,NEG,2
Hình ?nh s?n ph?m nh? nào thì nh?n ???c y nh? v?y.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n Th?i gian giao hàng r?t .,POS,5
Áo ??p l?m ??y ah.,POS,5
??p l?m luôn nàyyyyy.,POS,5
Nhìn y hình.,POS,4
Ch?t l??ng ?n v?i giá.,POS,4
"Áo ??p mà dày, giao hàng c?ng n?a, cu?i cùng mình c?ng ???c cheap moment vs Idol, k? c? hè nh?ng mình v?n ph?i h?t v? k?o l? ??????.",POS,5
"??p, r?, Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t R?t ?áng ti?n.",POS,5
Hàng kh gi?ng m?u khác l?m ?=)).,NEG,1
Mua v? l?i quá ko m?c dc ?? 1 ch?.,NEG,1
Ch?t l??ng khá t?t ?.,POS,4
?c 3c áo m?ng dính.,NEG,1
"L?n ??u mua c?a shop, Hài lòng quá ch?ng...",POS,5
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
"Mình th?y c?ng ???c, nh?ng bao b?ng nh?a gi?ng da ch? ?âu ph?i b?ng da th?t.",NEU,3
Ngoài mác ghi size XL nh?ng mác bên gim L. 52kg m?c kích.,NEG,1
Áo ??p gi?ng hinh... v?i h?i m?g nha...,NEU,3
"Áo ch?t ??p, m?m m?i, co giãn và ôm dáng ??????.",POS,5
?ng ý.,POS,4
"sim tuy?t v?i không nh?ng dùng m?ng r?t ok mà còn dk g?i n?i m?ng mi?n phí,m?i tháng l?i có 50p ngo?i m?ng, giá r? b?t ng? luôn.",POS,5
Xài r?t toits.,POS,5
Qu?n màu.,NEG,2
"Sp ??p, mát, m?c r?t tho?i mái, ghnhanh.",POS,4
"Áo phù h?p v?i giá ti?n, c? h?i r?ng nh?ng may l?i ???c.",NEU,3
?óng gói h?i x?u.,NEG,2
"Hàng ch?t ??p l?m shop, s? ?ng h? shop n?a.",POS,5
hình th?y ghi 80to mà nh?n gói kích th??c nh? và ghi ch? có 20 t?.,NEG,2
Thích l?m ?.,POS,5
??m ??p.,POS,4
Ch?t l??ng s?n ph?m r?t kém!!,NEG,1
"áo r?t ??p, màu s?m h?n hình, màu d? m?c, ch?t m?n, dày d?n. m?i t?i m order l?i vàng r?i, mà shop v?n giao cam mình nh? lúc ??u, bùn shop l?m nha nh?ng m v?n 5 vì áo ??p.",POS,5
Gì vãi mõng th?y c? ?? lót.,NEG,1
G?i xong c?m giác h?i rít tóc.,POS,4
"V?i m?ng nh? mát, ki?u dáng ??p nh?ng cái n? ch? là dán keo d? bung, c?n may l?i thêm.",POS,4
C?m ?n shop nhé.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,5
Áo y hình n?a.,POS,5
Ch?t l??ng s?n ph?m t?m dc.,NEU,3
?? không gi?ng hình dùng tý ?ã rách.,NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t Shop ph?c v? r?t t?t.,POS,5
Hàng m?ng quá...,NEG,2
Áo j mà v?a ??p v?a r? th? k bi?t ?? giao hàng nhanh. 10 sao.,POS,5
Áo m?c thích l?m ?.,POS,5
V?i h?i thô và m?c c?m giác ng?a.,NEG,2
S? ?ng h? shop ti?p <3.,POS,5
"V?i m?ng ko ph?i ch?t cotton, hàng nh?n ?c ko gi?ng hình.",NEG,1
Hàng quá x?u v?i s?c t??ng t??ng... v? k giám m?c ch? c?t góc t?.,NEG,1
Cám ?n shop t? v?n nhi?t tình và g?i ?úng m?u.,POS,4
Day dep chat luong tot.,POS,5
Áo nh? h?n áo kia.,NEG,1
Giao hàng n?a.,POS,4
"_ màu áo lên hình c?ng # ngoài ??i, ??n tui ch?p c?ng v?y:)) ?ánh giá màu ?c 80%.",POS,4
Ch? shop nói chuy?n d? th??ng .,POS,4
"Ch?t l??ng s?n ph?m tuy?t v?i,hàng ok nha,ai ch?a mua thì t??ng mua ?c,ch?t dày d?n ok l?m.",POS,5
Hàng bán không nh? mô t? shop lèo nhèo ng??i mua này n? tôi k hài lòng v?i nh?ng gì b?n bán và làm.,NEG,1
"Ch?t v?i kate m?n m?n, ???ng may ??p, form ??p.",POS,5
Ch?t l??ng k ph?i bàn.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t Th?i gian giao hàng r?t R?t ?áng ti?n.,POS,5
Thanks.,POS,4
M?i t?i mk k thích ánh kim tuy?n nh?ng t?t c? các màu ??u có nên h?i bu?n m?t xíu.,NEG,2
Shop ph?c v? r?t t?t Th?i gian giao hàng r?t Ch?t l??ng s?n ph?m t?m ???c giao sai màu.,NEU,3
Ch?t l??ng s?n ph?m t?m ???c ?óng gói s?n ph?m t?m ???c Shop ph?c v? t?m ???c Giá c? ch?p nh?n ???c Th?i gian giao hàng r?t nhanh.,POS,4
"Xu?t s?c, s? l?i.",POS,5
"M?ng, len giãn ch?t l??ng kém m?c vào lông xù gây ng?a....",NEG,1
Giao hàng lâu ?óng gói s?n ph?m r?t ??p và ch?c ch?n v?y là ok r?i sp nh? ?nh.,NEU,3
H?n hán l?i !!!,NEG,2
?óng gói s?n ph?m r?t ??p và ch?c ch?n áo xinh Shop ph?c v? r?t t?t ????.,POS,5
Ns là r?t ?ng ý.,POS,5
S?n ph?m v?a v?i giá ti?n.,POS,4
C?c kì ?ng ý.,POS,5
T?.,NEG,1
Size 65-75kg nh?ng mình 60kg m?c ?ã ch?t.,NEG,2
"G?i sai màu, không hài lòng v? ch?t l??ng s?n ph?m, s?n ph?m không gi?ng v?i mô t?.",NEG,1
?áng giá ti?n.,POS,4
Ch?u.,NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Ch?t l??ng s?n ph?m r?t kém.,NEG,1
"Ch?a m?c nên không bi?t sao, c?m nh?n ban ??u là màu s?c nh? nhàng d? th??ng.",POS,4
D?u màu r?t ??m ch? không ph?i vàng nh?t nh? hình.,NEG,2
Chat lieu tuong doi phu hop voi gia.,POS,4
Nh?ng mua m?c ?? tháng ? c? nên c?ng ok.,NEU,3
"M? ??p l?i ???c kèm quà, c? b? yêu shop ý ??????.",POS,5
Ch?t l??ng s?n ph?m t?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t ??p.,POS,5
?ng h?i x?u Nh?ng t?m ch?p nh?n ?k ????.,NEU,3
"B?c s?n ph?m kín ?áo ch?t ch?, c?n th?n nè, ch? ch? rep nh?n siêu siêu d? th??ng, t? v?n nhi?t tình ? <3.",POS,5
V?i h?i m?ng.,NEG,2
Ch?t x?u dã man.,NEG,1
Vua y.,POS,4
??p...,POS,4
"Mùi r?t th?m, ch?t thì kh?i nói ^^ không ch? ??p mà còn nhi?u son n?a ch? ~ nhiên thì màu h?i sáng h?n v?i ?nh 1 chút.",POS,4
Ko thjk mùi này l?m...,NEG,2
GH V?I T?C ?? TÊN L?A .,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng ch?m.,POS,4
"Ch?t áo r?t ??p, dáng c?c kì cute mà giá l?i v?a túi h?c sinh t?i em.",POS,5
Ch?t l??ng thì ok.,NEU,3
16h nh?n dc hàng.,NEG,1
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
M?i ng??i nên mua và ?ng h? shop.,POS,5
"Cái này m?c ko v?a, mình g?i l?i và shop s? g?i l?i mình cái khác.",NEG,1
R?ng.V?i khác nh?ng màu kia.,NEG,2
Giao hàng nhanh!,POS,4
Mình 50-51kg m?c khá là ?ng ý.,POS,5
Mo?ng qua?.,NEG,1
Hàng ch?t l??ng kém.,NEG,1
"Ch?t v?i dày m?ng ph? thu?c vào màu áo nh?ng t?u là ch?t và form quá ?n v?i s? ti?n b? ra, áo bên còn lót m?t l?p n? m?ng nh?ng m?m m?i l?m, nh?ng b?n ch?c t?m t? 58kg ?? xu?ng ??u có th? m?c ???c.",POS,5
Ok.,NEU,3
Hàng v?a ý.,POS,4
"Ch?t l??ng s?n ph?m tuy?t v?i,.",POS,5
Không gi?ng màu.,NEG,2
"Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n , Shop ph?c v? r?t t?t vs d? th??ng c?c k?.",POS,5
"Oder xám h?ng nh?ng giao xanh h?ng, h?i th?t v?ng hix.",NEG,2
Ok.,NEU,3
ch?t l??ng t?t.,POS,4
hang thay gom ko dam ghe shop mua lan luon.,NEG,1
Ok ?n.,NEU,3
??p nh?ng c? h?i r?ng m?t chút.,POS,4
Ch?t li?u ko ?ep l?m.,NEG,2
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Áo ??p ? ???? Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
?óng gói c?n th?n l?m lun.,POS,4
Màu vàng nh? màu cam nh?ng v?i ??p và dày r?t ch?t l??ng.,POS,4
Ch?t siêu ??p.,POS,5
Size áo h?i nh? h?n v?i mình ngh? nh?ng v?n ok.,POS,4
Th?i gian giao hàng h?i lâu chút .,NEG,2
Màu xinh c?c.,POS,5
Váy ??t size L giao size S .,NEG,2
Size h?i to v?i chân mình.,NEG,2
Còn l?i ??u ok.,NEU,3
?t thì h?n k g?i card l?i.,NEG,1
9k 1 cái thì quá ok r?i .Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Làm ?n nh? lol . nt ?ell tl moi ng xét tr mua.,NEG,1
S?n ph?m ok vs giá ti?n.,NEU,3
L?i ???ng ch? may.,NEU,3
Ti?n nào c?a ?ó nên thôi ch?p nh?n.,NEU,3
Cám ?n quà nh? xinh c?a shop...,POS,5
Nt shop thì sh k tl?i.,NEG,1
Giao hàng thì nh? beep.,NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Sp nh? ?ã ?? quá c?... haiz...,NEG,1
Th? tim shop ????.,POS,5
"Nh?ng v?i áo m?n, dày ?úng chu?n nha.",POS,5
Tam xai dc!,NEU,3
Box méo??.,NEG,2
Giao nh?m sp.,NEG,1
Pin s?c b? l?i .,NEG,1
V?i khá m?ng.,NEG,2
"Áo ??p h?n mình ngh?, sp r?t ok nhi?u b?n nh? mình mua giùm nh?ng phí ship quá.",POS,4
Còn ?ng h? shop dài dài.,POS,4
Size l?n nh?ng h?i nh?.,NEU,3
Form ??p.,POS,4
"Áo nóng, v?i có v? s? nh?n.",NEG,1
"Size M nh?g r?ng thùng thình, nh?ng b?n ng??i nh? bé thì k nên bon chen.",NEG,2
Ncl v?n ?ng shop!,POS,4
Có c?i thi?n cách ?óng gói.,NEU,3
C?m ?n shop.,POS,4
V?i mát.,POS,4
Giao k ?úng hàng thu thêm ti?n mà k thông báo vs khách hàng.,NEG,1
v?i m?n mát.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t R?t ?áng ti?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Shop ph?c v? r?t t?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
V?i ngoài t?t nh?ng l?p lót ko ?c t?t l?m.,NEG,2
"v?i x?u, g?i nh?m màu n?a ch?!",NEG,1
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i.giá r?.,POS,4
C?m ?n shop Th?i gian giao hàng r?t nhanh.,POS,5
nh? là test :(( ch?c mu?n mua áo dày ph?i ??t ti?n h?n.,NEG,2
"R?t không ?áng ti?n, hàng bai nhão... l?i còn b? rách nh? gi? lau.",NEG,1
Ch?t l??ng sp kém.,NEG,1
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
?óng gói ch?c ch?n và hàng ?úng ch?t l??ng ??.,POS,5
"Shop gói hàng t? nh?, ??p.",POS,4
?ng quá.,POS,5
"Áo m?c mát, tho?i mái.",POS,4
Ch?t v?i ??p .,POS,4
Mi?nh ???t ???t gâ?n lê? nên th??i gian giao ha?ng h?i lâu.,NEG,2
V?i bình th??ng h?i m?ng.,NEG,2
S?n ph?m r?t Ok ??.,POS,4
Sp này ch?t l??ng t?t mà ki?u dáng cx ??p n?a!,POS,4
?ng l?m ^^.,POS,5
From r?ng màu nh? hình giao hàng nh?ng nh?ng ch? áo b? bay tróc nhi?u.,NEG,2
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
S?n ph?m siêu c?n thi?t nhà b?p!,NEU,3
Nhìn xuyên th?y luôn.,NEG,2
Ch? ?ng qu?n có v?t d? nh? dính m?c nh?ng ksao.,NEU,3
Tai bluetooth không sài ???c.,NEG,1
V?i m?m dày v?a ph?i siêu co giãn m?c r?t thích.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n m?i ??t sáng hôm tr??c thì tr?a hôm ?ã nh?n ?c hàng ( ship t?nh) s? l?i !!!!,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i ?ó9ng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,5
- Ch?t l??ng SP: không gi?ng nh? mô t?!,NEG,1
"Màu ??m h?n tròn hình, v?i ??p.",POS,4
S? ?ng h? shop dài dài ^^.,POS,4
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
Th?i gian giao hàng r?t nhanh.,POS,4
??nh tr? l?i nh?ng ng?i phi?n nên thui.,NEG,2
?ng ý Shop ph?c v? r?t t?t.,POS,5
Áo wa mong ma ng?n n?a tgian giao hàng nhang.,NEG,2
R?t ?áng ti?n.,POS,4
Ch?t v?i ??p.,POS,4
"Hàng sai màu, nh?ng v giá ti?n nh? th? là t?m ?n.",NEU,3
R? t?t.,POS,5
Áo ch?t ??p.m?c mùa thu thì ?úng bài luôn ?.,POS,5
?áng yêu.,POS,4
?óng gói ??p.,POS,4
Ch?t l??ng s?n ph?m r?t kém Ch?t l??ng s?n ph?m r?t kém.,NEG,1
Giao hàng siêu nhanh.,POS,5
K gi?ng m?u ?nh ???ng may k ??p l?m.,NEG,2
"Ch?t l??ng s?n ph?m tuy?t v?i, r?t ??p.",POS,5
"Ch?t l??ng s?n ph?m r?t kém , ko có ?? co giãn .",NEG,1
R?t hài lòng v? s?n ph?m.,POS,5
Nói giày t? quá v?i qu?ng cáo.,NEG,1
Size m rong lam.,NEG,2
?? c?a shop ??p kh?i chê.,POS,5
R?t ?áng ti?n.còn mua nhi?u ?k.,POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, ch? shop nhi?t tình, giao ?úng hàng khách ??t.",POS,5
Shop giao ?úng hàng.,POS,4
Excellent seller service quality.,POS,5
Ch?t l??ng oki.,POS,4
Hàng c?ng ?c.,NEU,3
Hàng y hình.,POS,4
"Áo khá ok, c?ng lên form.",POS,4
"Váy ??p, dày m?c k b? l?, t?t v?i giá, s? ti?p t?c ?ng h? sh.",POS,5
"Khá t?t, có vài ch? b? b?n.",NEU,3
Ch? trên áo m?.,NEG,2
"qu?n ? ?ây 3-4 l?n roiif,l?n nào mua c?ng ?ng ý h?t ahihi,ch?t ??p l?m nha,giá r? n?a Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t.",POS,5
Ch?t l??ng s?n ph?m tuy?t v?i R?t ?áng ti?n Th?i gian giao hàng r?t ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t.,POS,5
"Ch?t da r?t m?m, k c?ng.",POS,5
"áo ??p , m?c xinh l?m !!!",POS,5
C?m ?n shop nhi?u nha ?.,POS,5
"Xinh quá xinh quá, ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n.",POS,5
"V?i mát, ??p, m?c máy l?nh thì ?m ^^.",POS,5
"Ch?t l??ng s?n ph?m tuy?t v?i, ?ng cái màu vàng này d? s? ??.",POS,5
Ch?t v?i thô khá là mát.,POS,4
10 =)))) ( ?nh dìm áo ).,POS,5
M?u r?t ??p.,POS,5
Nh?ng v?i giá ti?n này ko ?òi h?i h?n.,POS,5
Thanks. ????????????.,NEU,3
Mình có eo h?i bánh mì nên ??nh ??t áo ?en mà k có.,NEU,3
Shop có tâm l?m nha sp còn r?t ??p ?? còn ?ng h? nhi?u ?.,POS,5
S?n ph?m r?t ok Mong shop trì ??.,POS,4
Xl..,NEG,1
"N?u lo v? ch?t l??ng thì tôi ?i , ko u?ng ti?n c?a b?n ?âu . s?n ph?m ??p , giao hàng 3 ngày là có????????.",POS,5
Shop r?t nhi?t tình.,POS,4
5 d?ch v? ch?m sóc khách hàng ??.,POS,5
"Áo khá ??p, ch?t v?i mát, nhiên áo h?i r?ng.",POS,4
"Hàng ??p, ch?t da s? vào r?t thích, ?c thêm g?u xinh l?ng l?ng nên ngoài bao d? th??ng, 5 shop.",POS,5
"Áo r?t ??p ?, r?, r?t ?áng Ti?n, ?ng h? shop dài dài.",POS,5
"Giao hàng nhanh,s?n ph?m ??t ch?t l??ng.",POS,5
"?ã nh?n ???c hàng, Ch?t l??ng s?n ph?m tuy?t v?i.",POS,5
Ch?t l??ng s?n ph?m t?t n giao hàng h?i lâu 1 chút .shop ph?c v? t?t.,NEU,3
Áo ??p kinh kh?ng khi?p ch?t v?i ?úng ki?u thích luôn.,POS,5
"V?i ??p,m?ng,form r?ng.",POS,4
"Giao thi?u hàng món mình c?n, b?c b?i quá.",NEG,1
"Chân mình 24,5 mà ?eo vào khó ch?u.",NEG,2
Hàng giao r?t nhanh.,POS,4
Ch?t l??ng s?n ph?m thì tuy?t v?i.?óng gói r?t ??p và ch?c ch?n.r?t ?áng ti?n m mua.th?i gian giao hàng r?t nhanh.,POS,5
"Giao hàng nhanh, s?n ph?m r?t ??p, r?t t?t~~~~#.",POS,4
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,5
"Giá c? và ch?t l??ng t?t, ?óng gói c?n th?n.",POS,4
V?i m?m.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i m?i m? gói vào bát boss ?ã ch?y ?n :)) .,POS,5
"Màu h?i khác v?i ?nh nh?ng c?ng ?c,.",NEU,3
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,4
Không ??p.,NEG,2
S?n ph?m t??ng ??i ?n v?i giá .,POS,4
R?t uy tín.,POS,4
Form ??p!!!!,POS,5
"?óng gói sp ch?a ch?c ch?ng l?m, Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.",POS,4
"E ??t màu cam nh?ng shop giao màu vàng, nh?ng v?n ok ?.",POS,4
"B?c mình, ??t hàng ??i hoài cá ch?t h?t mà ch?ng th?y còn giao nh?m ai, v?y mà c?ng có ng??i nh?n th?t.Nên coi l?i cách ph?c.",NEG,1
Shop ph?c v? khá t?t ?áng ??ng ti?n Ch?t l??ng s?n ph?m t?t.,POS,4
V?i ??p.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t Th?i gian giao hàng r?t s? ?ng h? shop này.,POS,5
"?? bám màu t?t, màu lên ??u và chu?n, không b?t c?ng không khô môi (n?u b?n ch?m t?y t? bào ch?t môi).",POS,5
?g ??p.,POS,4
Túi m?ng quá.,NEG,1
Mình mua ? c?a hàng ??a ph??ng th?y hi?u qu? rõ r?t nên mu?n mua m?.,NEU,3
Tr??c ?ã mua áo này ? shop khác.,POS,5
Áo có vài ch? b? dings màu nh?ng v?i oke.,NEU,3
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,5
Áo c?c ??p luôn ?y ?.,POS,5
"?óng gói s?n ph?m r?t ??p và ch?c ch?n, ???c t?ng c?t tóc xinh xinh.",POS,5
Shop ph?c v? r?t t?t.,NEU,3
"Shop ph?c v? r?t t?t, giao ?úng và ?? hàng.",POS,5
Ch?t l??ng s?n ph?m tuy?t v?i R?t ?áng ti?n lúc ??u giao thi?u s?n ph?m nh?ng ?ã bù l?i dù không ph?i áo mình mu?n mua l?m.,NEU,3
"áo ??p, shop uy tin.",POS,4
Giao sai s?n ph?m.,NEG,1
Ch?t l??ng s?n ph?m t?t nhiên h?p h?i b? tr?y x??c trông h?i c? k? chút.!,NEU,3
max xinh luôn.,POS,5
Th?i gian giao hàng r?t nhanh.,POS,4
Th?t s? là nhìn bên ngoài ??p h?n ?nh.,POS,4
"Áon m?n ??p, y hình, b?n lên r?t thích.",POS,5
Bút dùng r?t ok.,POS,5
Ok xài dc.,NEU,3
"V?i h?i m?ng, m?i m?c ?ã rách, thiet là m?t m?t.",NEG,1
Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh.,POS,4
M?c h?i nóng.,NEG,2
Bu?n hàng ko gi?ng ?nh.,NEG,1
??p nh?ng b? nh?m size ? Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,4
Ch?t l??ng s?n ph?m tuy?t v?i r?t phù h?p v?i giá ti?n.,POS,5
"Không bi? l??a ti?nh,châ?t l???ng tô?t.",POS,4
"Áo h?i m?ng và ch?c h?i nh?n quá, ch?c ?óng gói.",NEG,2
Và ch?t v?i c?ng k ?áng mong ??i l?m.,NEG,2
Váy ng?n quá.,NEU,3
S?n ph?m xinh y hình ? <3 Shop tr? l?i nh?n c?ng d? th??ng n?a ? <3.,POS,5
V?i h?i x?u.,NEG,2
Form áo r?t ??p ???? h?i nh?.,POS,4
M?i ng??i yên tâm mua hàng nhé.,POS,4
??m ??p ch? ch? d? th??ng.,POS,5
